gmail_id,gender,marital_status,seniorcitizen,tenure,auto_renewal,subscription_type,devices_connected,tickets_raised,feedback_sentiment,payment_method,subscription_status,country,language,failed_login_attempts,login_frequency,monthly_usage_hours,server_switch_frequency,streaming_access,average_speed_mbps,connection_success_rate,plan_upgrade_attempts,last_login,unresolved_tickets,discount_used,churn
martha.torres215@gmail.com,Male,Married,True,8,on,basic,5,13,positive,paypal,active,US,Hindi,39,14,10,8,False,better,15,3,recent,7,False,no
amanda.cross972@gmail.com,Female,Single,False,2,on,premium,10,4,positive,upi,cancelled,Germany,English,26,12,36,7,False,good,18,9,very_old,12,False,yes
vincent.hopkins363@gmail.com,Male,Single,True,3,on,gold,5,19,negative,upi,cancelled,Germany,Hindi,46,4,194,7,True,good,13,7,old,5,False,yes
todd.reynolds201@gmail.com,Female,Married,False,5,off,gold,8,20,neutral,upi,active,India,English,25,8,89,4,True,better,11,6,old,8,False,no
patricia.hicks507@gmail.com,Male,Married,False,3,on,premium,4,10,positive,paypal,cancelled,UK,English,30,22,21,2,True,good,13,5,recent,2,True,yes
michael.johnson756@gmail.com,Female,Single,True,1,off,basic,1,20,neutral,paypal,expired,India,Hindi,46,3,57,7,True,poor,11,7,recent,9,False,no
james.mitchell933@gmail.com,Male,Single,True,10,off,premium,1,8,positive,paypal,expired,US,English,47,19,102,6,True,better,16,0,old,11,False,yes
nichole.acosta783@gmail.com,Female,Single,True,7,on,basic,6,20,negative,card,active,India,English,3,9,94,1,False,poor,16,1,old,1,False,no
crystal.davis525@gmail.com,Male,Married,False,4,on,basic,7,6,negative,paypal,cancelled,US,English,21,0,200,6,True,good,1,6,old,10,True,no
rachel.thompson913@gmail.com,Female,Married,False,8,on,basic,2,1,neutral,card,cancelled,US,Hindi,36,12,44,2,False,better,7,5,very_old,14,False,yes
yvonne.mendoza248@gmail.com,Female,Single,False,9,off,basic,6,10,negative,upi,expired,UK,Telugu,18,19,100,10,True,better,12,1,old,3,False,no
william.deleon192@gmail.com,Female,Single,True,4,on,premium,3,18,negative,paypal,active,India,Hindi,37,0,194,8,False,better,1,6,recent,17,True,yes
ethan.mason746@gmail.com,Female,Married,True,5,off,premium,4,17,positive,card,expired,India,Hindi,16,4,17,6,True,good,11,0,recent,13,True,no
michael.good581@gmail.com,Female,Married,False,8,on,premium,1,0,negative,upi,expired,Germany,Telugu,21,24,174,9,True,better,8,6,old,6,False,yes
karla.saunders697@gmail.com,Male,Single,False,1,on,gold,3,16,negative,upi,active,US,English,43,22,99,1,False,better,20,10,recent,7,True,no
stephanie.smith856@gmail.com,Female,Married,False,2,on,basic,6,11,positive,upi,active,US,English,37,12,53,2,True,good,4,2,old,4,True,no
michael.schwartz398@gmail.com,Female,Married,False,4,on,basic,9,5,positive,card,expired,US,Hindi,41,23,117,2,True,good,20,0,recent,17,True,yes
scott.wiley137@gmail.com,Female,Married,True,5,off,premium,8,13,positive,paypal,cancelled,US,English,24,6,28,9,True,better,6,1,very_old,20,True,yes
ashley.king260@gmail.com,Female,Single,True,4,on,gold,2,16,neutral,upi,cancelled,India,Hindi,9,23,58,8,False,poor,15,1,recent,18,True,no
seth.anderson297@gmail.com,Female,Married,False,2,off,premium,2,10,positive,card,expired,India,Hindi,50,5,43,3,True,good,7,1,recent,18,False,yes
amber.lindsey112@gmail.com,Female,Single,True,3,off,gold,9,8,positive,card,cancelled,UK,Telugu,30,7,99,7,True,better,20,9,recent,3,False,no
brenda.murphy932@gmail.com,Female,Single,True,9,on,basic,6,3,neutral,card,expired,India,Telugu,18,25,119,3,False,poor,12,8,recent,13,True,yes
john.kelly13@gmail.com,Male,Married,True,8,on,basic,5,3,negative,upi,cancelled,UK,English,36,13,167,4,False,good,10,8,recent,10,True,no
tiffany.estrada69@gmail.com,Male,Single,True,9,off,basic,1,11,neutral,paypal,active,India,Hindi,10,23,64,4,True,good,9,10,very_old,12,True,no
james.wright633@gmail.com,Female,Married,False,9,off,premium,7,5,negative,paypal,cancelled,India,Hindi,36,12,110,6,True,good,17,8,recent,2,True,yes
debbie.ellison355@gmail.com,Male,Single,False,1,off,gold,6,1,positive,paypal,cancelled,Germany,Hindi,40,4,187,7,True,poor,1,5,recent,5,True,yes
kim.butler426@gmail.com,Male,Married,False,7,off,gold,5,12,negative,paypal,expired,UK,Hindi,34,19,197,10,False,better,14,7,very_old,6,True,yes
cody.simmons681@gmail.com,Male,Married,True,7,on,premium,8,12,neutral,upi,active,India,Telugu,37,23,124,2,True,better,17,5,very_old,7,True,no
victoria.camacho129@gmail.com,Male,Married,True,2,off,premium,1,12,negative,upi,expired,UK,Telugu,10,0,81,10,False,better,7,10,very_old,11,True,yes
barbara.coleman260@gmail.com,Female,Married,False,2,off,gold,1,12,neutral,paypal,expired,India,Telugu,32,19,29,2,False,poor,12,2,old,6,False,yes
dustin.smith825@gmail.com,Male,Single,False,9,off,gold,6,9,positive,upi,expired,UK,Telugu,0,22,198,1,False,good,13,5,recent,12,False,no
meghan.camacho126@gmail.com,Male,Single,False,2,on,basic,6,1,positive,paypal,expired,India,English,32,4,158,8,True,better,9,10,very_old,15,False,no
dawn.collins447@gmail.com,Female,Single,False,6,on,premium,9,12,positive,upi,cancelled,India,Telugu,29,17,173,6,False,good,4,2,old,17,False,no
fernando.goodman170@gmail.com,Male,Married,False,8,on,premium,9,10,negative,paypal,expired,Germany,Hindi,16,19,78,8,True,better,4,3,recent,1,False,no
daniel.bradley217@gmail.com,Male,Single,False,1,on,basic,7,3,positive,upi,cancelled,Germany,English,16,23,100,5,False,better,8,6,old,14,True,no
kara.james763@gmail.com,Male,Married,False,4,off,basic,7,3,positive,upi,active,UK,English,23,25,22,10,False,good,2,8,recent,16,False,no
jacob.henson89@gmail.com,Female,Married,True,10,off,basic,8,8,positive,card,active,US,Hindi,4,6,14,9,True,good,18,10,old,15,False,no
jeremy.hicks45@gmail.com,Female,Married,True,1,off,premium,10,0,neutral,card,cancelled,US,Telugu,26,21,24,10,False,poor,20,6,very_old,3,True,yes
crystal.howard86@gmail.com,Female,Married,False,8,on,basic,10,14,neutral,upi,expired,UK,Telugu,48,11,59,6,False,poor,7,5,recent,12,True,yes
maria.clark750@gmail.com,Male,Single,True,7,off,premium,10,10,positive,paypal,cancelled,Germany,Telugu,16,19,36,3,True,poor,6,10,recent,17,False,yes
christina.durham401@gmail.com,Male,Married,False,2,off,premium,10,1,positive,paypal,expired,UK,Hindi,3,17,74,5,False,poor,4,2,recent,11,True,no
sarah.johnson927@gmail.com,Male,Single,True,7,on,premium,3,7,negative,upi,active,Germany,English,36,11,153,4,False,good,16,7,very_old,20,False,yes
ryan.jordan439@gmail.com,Male,Married,False,1,on,premium,7,3,positive,upi,expired,US,Telugu,16,25,90,6,True,better,10,4,old,2,False,yes
ryan.smith813@gmail.com,Male,Married,True,4,on,basic,4,13,neutral,card,active,India,English,11,7,49,3,True,good,14,9,very_old,2,True,no
joseph.zimmerman359@gmail.com,Female,Single,False,1,off,basic,2,15,positive,card,cancelled,India,Telugu,14,10,124,3,False,better,12,0,very_old,12,True,no
christina.branch452@gmail.com,Male,Married,True,6,off,basic,9,8,negative,paypal,active,US,Telugu,50,18,140,2,False,better,10,7,recent,1,True,no
daryl.brooks144@gmail.com,Male,Married,True,7,off,basic,5,6,neutral,paypal,expired,UK,Hindi,16,17,157,7,False,good,2,3,old,3,False,no
teresa.rodriguez183@gmail.com,Female,Married,False,10,off,basic,4,15,neutral,upi,cancelled,UK,Telugu,9,22,40,10,False,better,6,0,very_old,11,False,no
sara.nelson809@gmail.com,Female,Single,True,10,on,basic,1,10,positive,paypal,cancelled,Germany,Telugu,32,12,97,8,True,poor,5,7,recent,17,False,yes
nicole.johnston488@gmail.com,Female,Married,False,4,on,gold,8,6,neutral,upi,active,India,Hindi,26,16,142,9,True,poor,7,3,recent,20,False,no
wanda.white300@gmail.com,Male,Married,False,3,on,premium,1,12,positive,card,cancelled,US,Telugu,22,14,97,10,False,poor,5,5,old,12,True,yes
jennifer.wallace920@gmail.com,Male,Married,False,1,on,gold,4,1,negative,paypal,expired,US,Hindi,47,20,17,7,False,poor,13,6,very_old,2,True,yes
yvonne.higgins538@gmail.com,Female,Single,True,6,off,premium,6,15,positive,upi,cancelled,UK,Telugu,13,21,120,5,True,poor,8,4,recent,0,False,yes
eric.price369@gmail.com,Female,Single,False,3,off,premium,5,5,negative,upi,active,Germany,Telugu,43,21,94,5,False,better,16,0,old,2,True,yes
ryan.carney280@gmail.com,Male,Married,False,9,off,premium,6,12,positive,paypal,active,Germany,English,32,3,62,2,True,poor,7,0,old,1,True,no
donna.hill198@gmail.com,Female,Married,True,10,on,gold,8,3,neutral,card,active,US,Hindi,41,25,144,10,True,poor,10,10,very_old,9,True,yes
martin.hogan108@gmail.com,Female,Single,False,6,on,gold,9,2,positive,upi,expired,US,Telugu,8,13,70,4,False,poor,16,5,old,4,False,no
amanda.daugherty99@gmail.com,Male,Single,False,1,on,premium,5,18,negative,upi,expired,India,Telugu,23,9,193,4,True,better,12,6,old,12,True,yes
christopher.smith948@gmail.com,Female,Married,False,2,on,gold,2,14,positive,upi,expired,UK,Hindi,35,2,138,2,True,better,20,9,very_old,11,False,no
sharon.davidson965@gmail.com,Male,Married,False,1,on,premium,3,20,positive,upi,active,India,Hindi,50,17,199,4,False,better,14,7,recent,13,False,yes
joe.murray494@gmail.com,Female,Single,False,5,on,premium,3,3,positive,upi,expired,India,Telugu,31,24,13,4,False,good,16,2,very_old,19,True,no
erin.lara270@gmail.com,Male,Single,False,10,on,gold,7,6,negative,upi,active,UK,Hindi,23,23,110,4,True,poor,6,8,old,2,True,no
charles.sandoval380@gmail.com,Male,Single,True,1,off,premium,9,11,neutral,paypal,active,US,Hindi,5,22,162,1,True,better,8,8,old,5,True,no
kevin.short801@gmail.com,Female,Married,False,9,off,basic,1,10,negative,card,active,India,Hindi,10,4,158,4,False,poor,6,1,very_old,5,False,no
cameron.harper774@gmail.com,Female,Single,False,6,off,basic,4,6,negative,paypal,expired,US,Telugu,34,1,140,7,False,poor,14,2,old,6,False,no
natalie.davis834@gmail.com,Male,Married,False,10,off,premium,9,13,negative,card,expired,US,Telugu,41,9,83,9,True,poor,6,2,very_old,9,False,yes
lisa.gonzalez382@gmail.com,Male,Single,False,7,off,gold,3,20,negative,paypal,expired,India,Telugu,42,8,200,3,False,better,10,6,old,5,True,yes
laura.hahn505@gmail.com,Male,Married,True,9,on,gold,1,2,neutral,card,active,US,Telugu,29,20,49,8,False,poor,8,5,very_old,18,False,yes
joseph.may396@gmail.com,Female,Single,True,3,off,basic,10,19,negative,paypal,expired,US,English,38,17,46,9,True,poor,17,2,recent,10,False,yes
michael.king477@gmail.com,Female,Single,True,6,on,basic,1,16,negative,paypal,active,Germany,English,40,12,26,9,False,good,18,6,old,17,False,yes
matthew.phillips838@gmail.com,Male,Married,True,2,off,premium,1,3,negative,upi,cancelled,Germany,Telugu,30,11,198,8,False,poor,10,9,very_old,8,True,yes
tyler.hartman294@gmail.com,Female,Single,False,4,off,premium,6,3,neutral,paypal,cancelled,US,English,41,15,123,9,True,better,3,4,old,5,False,yes
michelle.ramos230@gmail.com,Female,Single,True,7,on,basic,3,1,neutral,card,active,UK,Hindi,19,1,86,5,True,poor,16,0,recent,3,True,no
jodi.graham860@gmail.com,Male,Single,False,9,on,premium,1,2,positive,paypal,cancelled,Germany,Telugu,40,1,35,5,True,poor,12,3,very_old,8,True,no
elizabeth.dalton333@gmail.com,Male,Married,False,9,on,basic,3,19,neutral,upi,cancelled,US,English,20,17,94,10,False,good,4,2,very_old,11,True,no
candice.hooper852@gmail.com,Male,Single,True,5,off,basic,7,10,positive,paypal,expired,India,English,48,6,184,8,False,poor,12,6,recent,13,False,yes
austin.zavala972@gmail.com,Female,Married,False,5,off,gold,3,17,neutral,upi,cancelled,US,Telugu,44,2,14,10,True,better,10,0,old,11,False,yes
thomas.rogers547@gmail.com,Male,Single,False,7,on,gold,4,4,negative,card,expired,Germany,Telugu,13,13,129,3,False,good,2,0,recent,14,True,no
timothy.richardson594@gmail.com,Female,Single,False,6,on,premium,4,2,neutral,card,expired,Germany,Hindi,3,21,122,10,False,poor,12,9,old,1,False,no
michael.smith332@gmail.com,Male,Single,True,2,off,gold,7,6,negative,card,cancelled,US,English,46,12,76,4,False,good,11,7,very_old,13,False,yes
carolyn.garza242@gmail.com,Female,Single,False,3,on,gold,5,10,neutral,upi,expired,India,Hindi,20,12,113,3,True,poor,1,9,recent,1,True,yes
karen.wells869@gmail.com,Male,Single,True,9,off,premium,9,0,negative,card,cancelled,US,English,5,25,108,3,False,poor,17,9,old,20,False,yes
kristi.diaz954@gmail.com,Female,Single,True,8,on,premium,1,9,negative,card,expired,UK,Hindi,45,16,193,10,False,poor,19,7,very_old,1,True,yes
jeffrey.gonzalez481@gmail.com,Male,Married,True,3,on,gold,8,8,neutral,card,expired,Germany,Telugu,14,13,193,7,False,poor,2,1,old,5,False,no
cassie.kirby577@gmail.com,Male,Single,True,8,off,basic,3,11,positive,paypal,expired,UK,Hindi,12,14,103,9,False,good,7,7,recent,16,False,no
lisa.smith368@gmail.com,Male,Married,False,2,off,gold,1,9,negative,upi,active,India,English,13,23,111,1,True,better,2,8,old,5,True,no
tara.payne519@gmail.com,Male,Married,True,9,off,premium,10,16,negative,upi,expired,UK,Hindi,25,24,44,3,True,better,19,1,old,15,True,yes
angela.hunt105@gmail.com,Male,Married,True,2,off,basic,8,16,negative,paypal,expired,UK,English,47,25,113,2,False,better,17,4,very_old,16,True,yes
kaitlin.wilson246@gmail.com,Male,Single,True,1,off,premium,10,0,negative,paypal,expired,US,Hindi,16,12,15,8,False,good,11,7,very_old,3,True,no
aaron.thomas152@gmail.com,Male,Single,False,3,on,basic,2,10,neutral,card,cancelled,India,Telugu,13,6,172,5,False,good,17,7,recent,0,False,no
todd.johnson645@gmail.com,Female,Single,True,7,off,basic,3,13,negative,upi,cancelled,India,English,29,5,188,3,True,better,12,4,very_old,16,False,yes
kaitlyn.cole546@gmail.com,Female,Married,True,10,off,gold,10,11,negative,upi,expired,Germany,Hindi,35,23,10,3,False,good,12,2,recent,20,False,yes
joseph.rogers32@gmail.com,Female,Married,False,3,off,premium,7,18,negative,card,active,US,Telugu,13,3,78,1,True,good,20,3,very_old,4,False,no
ashley.hernandez335@gmail.com,Female,Married,False,3,on,basic,5,1,negative,paypal,cancelled,UK,Hindi,35,16,26,4,True,poor,1,7,very_old,3,False,yes
jason.wright105@gmail.com,Female,Married,True,7,on,basic,9,9,neutral,paypal,expired,India,Hindi,22,20,79,10,True,good,10,2,old,5,False,no
daniel.roberts308@gmail.com,Male,Married,False,4,on,gold,6,0,neutral,upi,expired,Germany,Hindi,32,0,86,2,False,good,14,4,recent,1,True,no
edward.jones452@gmail.com,Male,Single,True,7,on,basic,4,8,neutral,card,expired,India,English,17,22,154,5,False,better,8,9,very_old,4,False,no
daniel.diaz633@gmail.com,Male,Single,False,8,off,gold,3,7,neutral,upi,expired,India,Hindi,25,16,105,9,False,better,12,10,old,18,True,yes
janet.reynolds669@gmail.com,Female,Married,False,3,off,basic,2,2,negative,paypal,cancelled,UK,Telugu,25,25,66,6,False,good,5,1,recent,15,True,no
debbie.myers198@gmail.com,Male,Married,True,3,off,premium,2,12,positive,paypal,active,UK,English,15,14,111,7,True,poor,15,5,recent,15,False,no
james.obrien103@gmail.com,Female,Married,False,10,on,basic,5,10,neutral,card,expired,UK,Hindi,17,20,171,7,True,good,10,2,recent,0,False,no
emily.anderson913@gmail.com,Male,Single,True,3,on,gold,2,14,positive,paypal,active,US,English,23,16,16,10,True,better,17,6,old,9,True,no
thomas.gomez831@gmail.com,Male,Married,True,9,off,premium,1,2,negative,upi,active,US,Hindi,14,15,84,6,False,poor,13,3,very_old,1,False,no
lorraine.walsh756@gmail.com,Female,Married,True,5,on,gold,5,18,neutral,card,expired,Germany,Hindi,16,17,156,8,True,better,7,3,recent,11,True,no
dustin.smith145@gmail.com,Female,Single,False,9,on,premium,7,18,positive,card,active,US,English,48,3,102,8,True,good,19,6,very_old,19,False,no
nicholas.conner832@gmail.com,Female,Married,False,8,on,premium,5,18,positive,upi,active,India,Hindi,31,6,67,2,False,better,12,5,old,7,False,no
christopher.franklin67@gmail.com,Female,Single,True,1,off,gold,7,13,neutral,paypal,active,UK,Hindi,44,20,68,4,True,good,20,1,old,16,True,no
ryan.duran136@gmail.com,Male,Single,False,6,off,gold,6,3,negative,upi,expired,India,English,1,11,41,7,False,good,3,8,old,4,True,yes
aaron.baker978@gmail.com,Female,Single,True,6,on,premium,10,17,negative,upi,expired,India,Telugu,16,20,96,10,True,better,7,10,very_old,14,True,no
danielle.rodriguez284@gmail.com,Female,Married,True,5,off,basic,10,8,negative,paypal,active,US,Telugu,34,12,43,3,True,better,16,3,very_old,11,False,yes
timothy.ballard500@gmail.com,Female,Single,False,7,off,basic,1,16,neutral,card,active,UK,English,49,18,158,1,False,poor,14,3,old,19,False,yes
phillip.jensen862@gmail.com,Female,Single,True,1,on,basic,10,12,positive,paypal,cancelled,UK,Telugu,11,18,122,4,True,good,2,3,very_old,11,False,yes
joseph.williams72@gmail.com,Female,Married,False,10,off,gold,5,15,negative,upi,expired,Germany,English,43,24,100,2,True,poor,17,3,very_old,2,False,no
timothy.roach465@gmail.com,Male,Married,True,10,on,basic,9,19,negative,paypal,active,India,English,37,0,68,3,True,better,5,4,very_old,0,True,yes
michelle.wilson318@gmail.com,Male,Married,False,5,off,basic,4,2,neutral,card,expired,UK,Telugu,42,22,99,1,False,better,15,9,recent,16,True,yes
joseph.thomas61@gmail.com,Male,Married,True,2,on,premium,10,8,negative,paypal,expired,US,English,21,9,97,2,False,better,17,3,very_old,11,False,yes
travis.shelton230@gmail.com,Male,Married,False,6,on,premium,3,14,positive,card,cancelled,India,English,18,1,92,4,True,better,5,8,very_old,9,True,yes
charles.gould926@gmail.com,Male,Single,True,4,on,premium,8,16,negative,upi,cancelled,UK,Telugu,8,23,185,10,False,better,9,1,very_old,18,False,yes
rodney.barnes770@gmail.com,Female,Married,False,8,on,gold,7,1,negative,card,expired,India,English,46,4,125,5,True,better,19,4,old,10,True,yes
teresa.armstrong25@gmail.com,Male,Married,True,3,off,basic,8,7,positive,upi,cancelled,US,Hindi,44,15,158,7,False,good,5,3,old,8,False,no
kevin.weaver356@gmail.com,Male,Single,True,4,on,premium,9,0,negative,paypal,cancelled,Germany,Telugu,28,11,141,9,False,good,16,3,old,4,True,no
tracy.taylor322@gmail.com,Male,Single,True,8,on,basic,8,5,neutral,paypal,expired,US,English,40,2,197,9,True,good,9,10,recent,10,True,yes
alexis.dean526@gmail.com,Male,Single,False,10,on,gold,7,17,neutral,upi,active,UK,English,40,9,149,9,False,good,18,4,very_old,13,True,no
ashley.perkins881@gmail.com,Male,Single,False,2,on,gold,6,13,positive,upi,expired,India,Hindi,25,15,181,9,True,poor,5,2,very_old,0,True,no
katie.anderson706@gmail.com,Male,Married,True,4,off,basic,8,19,negative,card,expired,UK,Telugu,45,19,170,7,False,good,16,7,recent,3,True,no
craig.shaffer248@gmail.com,Male,Married,False,9,on,premium,7,2,negative,upi,active,India,Telugu,21,0,50,7,False,better,6,10,very_old,8,False,no
danny.gibson558@gmail.com,Male,Single,False,5,off,gold,6,2,positive,paypal,expired,Germany,Telugu,34,22,174,10,True,good,16,2,old,10,False,yes
nathaniel.knight32@gmail.com,Female,Single,False,7,on,basic,5,8,neutral,upi,expired,UK,English,28,9,171,10,True,good,19,8,very_old,1,False,no
sonya.barnes760@gmail.com,Female,Married,True,9,on,basic,9,18,neutral,card,expired,Germany,Telugu,2,11,80,3,False,good,14,7,very_old,8,True,no
monica.sanchez45@gmail.com,Male,Single,False,7,on,basic,3,13,neutral,upi,cancelled,Germany,English,3,4,22,5,True,good,7,8,old,0,True,no
jennifer.smith669@gmail.com,Female,Married,True,4,off,basic,8,10,negative,paypal,expired,India,Hindi,45,3,100,6,False,better,8,7,recent,18,False,yes
nicole.medina732@gmail.com,Male,Married,True,1,on,premium,7,6,negative,upi,cancelled,US,English,41,4,197,4,True,better,14,2,very_old,2,False,yes
robert.peters727@gmail.com,Female,Single,True,10,off,gold,5,14,neutral,paypal,active,UK,Telugu,18,18,100,4,False,better,9,0,old,4,False,no
bruce.smith590@gmail.com,Female,Single,False,4,on,basic,1,18,neutral,card,expired,US,Hindi,42,3,172,9,False,poor,13,0,very_old,16,True,yes
